Depth,Sample,Permeability,lPerm,Porosity,PRT,ROCK_INDEX,G1,PD1,G2,PD2,BV1,BV2,Mode,lMode,Reference_Set,Pc,lPc,BVOCC,lBVOCC,dBv,Microns,lMicrons
1646,115,36.8961,1.56698046269042,0.20494,M_1,1,0.7,10,0.18,130,13.94,6.56,4.78384081418511,0.679776719753092,Rosetta,1648.64,3.21712583267166,15.7410890692739,1.19703477633397,0.822519570140232,0.128590838509317,-0.89078997174291
1647,115,36.8961,1.56698046269042,0.20494,M_1,1,0.7,10,0.18,130,13.94,6.56,4.78384081418511,0.679776719753092,Rosetta,3297.28,3.51815582833564,16.3301740178031,1.21299081269558,0.589084948529134,0.064295419254658,-1.19181996740689
1648,115,36.8961,1.56698046269042,0.20494,M_1,1,0.7,10,0.18,130,13.94,6.56,4.78384081418511,0.679776719753092,Rosetta,6594.56,3.81918582399962,16.7800641000785,1.22479361550682,0.449890082275466,0.032147709627329,-1.49284996307087
1649,115,36.8961,1.56698046269042,0.20494,M_1,1,0.7,10,0.18,130,13.94,6.56,4.78384081418511,0.679776719753092,Rosetta,13189.12,4.12021581966361,17.1377618642964,1.23395410385009,0.357697764217878,0.016073854813665,-1.79387995873485
1650,115,36.8961,1.56698046269042,0.20494,M_1,1,0.7,10,0.18,130,13.94,6.56,4.78384081418511,0.679776719753092,Rosetta,26378.24,4.42124581532759,17.4302673439964,1.24130404833386,0.292505479700022,0.008036927406832,-2.09490995439883
1651,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1652,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1653,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1654,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,12.88,1.10991586302379,0.010733699671353,-1.96925056042767,0.008733699671353,16.4596273291925,1.21641999790496
1655,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,25.76,1.41094585868777,2.00629152309544,0.302394038192365,1.99555782342408,8.22981366459627,0.915390002240977
1656,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,51.52,1.71197585435176,4.56557853823335,0.659495818024182,2.55928701513792,4.11490683229814,0.614360006576996
1657,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,103.04,2.01300585001574,6.37358044518378,0.804383471698334,1.80800190695043,2.05745341614907,0.313330010913015
1658,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,206.08,2.31403584567972,13.0144594951179,1.11442613609011,6.64087904993407,1.02872670807453,0.012300015249033
1659,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,412.16,2.6150658413437,17.3923603110282,1.24035852395188,4.37790081591038,0.514363354037267,-0.288729980414948
1660,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,824.32,2.91609583700768,18.9417464397856,1.27742001871135,1.54938612875734,0.257181677018634,-0.589759976078929
1661,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,1648.64,3.21712583267166,19.8667149855581,1.29812606129251,0.92496854577254,0.128590838509317,-0.89078997174291
1662,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,3297.28,3.51815582833564,20.5171026798939,1.31211603192833,0.650387694335816,0.064295419254658,-1.19181996740689
1663,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,6594.56,3.81918582399962,21.0108026857467,1.32244264428275,0.493700005852784,0.032147709627329,-1.49284996307087
1664,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,13189.12,4.12021581966361,21.40268919327,1.33046834477082,0.391886507523296,0.016073854813665,-1.79387995873485
1665,116,25.1567,1.40065367072449,0.2513,M_1,1,0.8,10,0.1,150,14.03,11.1,4.2641537396043,0.629832854334218,Rosetta,26378.24,4.42124581532759,21.7231932733284,1.33692366617696,0.320504080058363,0.008036927406832,-2.09490995439883
1666,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1667,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1668,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1669,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,12.88,1.10991586302379,0.754968449313246,-0.122071197477392,0.752968449313246,16.4596273291925,1.21641999790496
1670,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,25.76,1.41094585868777,9.44245224036101,0.975084796856711,8.68748379104776,8.22981366459627,0.915390002240977
1671,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,51.52,1.71197585435176,13.4647854904859,1.12919943899221,4.02233325012493,4.11490683229814,0.614360006576996
1672,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,103.04,2.01300585001574,15.5117943846397,1.19066203935274,2.0470088941538,2.05745341614907,0.313330010913015
1673,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,206.08,2.31403584567972,16.7375009553875,1.22369061480988,1.22570657074771,1.02872670807453,0.012300015249033
1674,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,412.16,2.6150658413437,20.5113012498703,1.31199321315783,3.77380029448282,0.514363354037267,-0.288729980414948
1675,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,824.32,2.91609583700768,21.8122016249567,1.33869950351146,1.30090037508648,0.257181677018634,-0.589759976078929
1676,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,1648.64,3.21712583267166,22.5314342240625,1.35278883734173,0.719232599105713,0.128590838509317,-0.89078997174291
1677,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,3297.28,3.51815582833564,23.020482109224,1.3621144146536,0.489047885161558,0.064295419254658,-1.19181996740689
1678,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,6594.56,3.81918582399962,23.3839533181864,1.36891793536023,0.363471208962345,0.032147709627329,-1.49284996307087
1679,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,13189.12,4.12021581966361,23.6679908313001,1.37416139236446,0.284037513113784,0.016073854813665,-1.79387995873485
1680,117,95.34,1.97927514759102,0.2618,M_1,1,0.33,10.27,0.14,200,21.56,4.62,7.12850696390321,0.852998578205647,Rosetta,26378.24,4.42124581532759,23.89741452183,1.37835091686272,0.22942369052986,0.008036927406832,-2.09490995439883
1681,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1682,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1683,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1684,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,12.88,1.10991586302379,0.045993197931814,-1.33730639264698,0.043993197931814,16.4596273291925,1.21641999790496
1685,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,25.76,1.41094585868777,2.60064285855897,0.415080715438195,2.55464966062716,8.22981366459627,0.915390002240977
1686,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,51.52,1.71197585435176,4.28643392952161,0.632096133961429,1.68579107096264,4.11490683229814,0.614360006576996
1687,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,103.04,2.01300585001574,5.20997753571514,0.71683585072064,0.923543606193531,2.05745341614907,0.313330010913015
1688,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,206.08,2.31403584567972,10.5472281589259,1.02313834082331,5.33725062321079,1.02872670807453,0.012300015249033
1689,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,412.16,2.6150658413437,17.145022153237,1.23413805060712,6.59779399431112,0.514363354037267,-0.288729980414948
1690,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,824.32,2.91609583700768,19.1340477997826,1.28180685456211,1.98902564654558,0.257181677018634,-0.589759976078929
1691,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,1648.64,3.21712583267166,20.1299884202292,1.30384352506093,0.995940620446536,0.128590838509317,-0.89078997174291
1692,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,3297.28,3.51815582833564,20.7444085730819,1.31690105752564,0.614420152852784,0.064295419254658,-1.19181996740689
1693,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,6594.56,3.81918582399962,21.1676941606323,1.32567355202723,0.423285587550343,0.032147709627329,-1.49284996307087
1694,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,13189.12,4.12021581966361,21.479802515491,1.33203028415849,0.312108354858768,0.016073854813665,-1.79387995873485
1695,118,12.8828,1.11001026460702,0.2372,M_1,1,0.44,10.6,0.15,154,8.13,15.59,6.08590129725577,0.784324904577394,Rosetta,26378.24,4.42124581532759,21.7207740519694,1.33687529791999,0.240971536478355,0.008036927406832,-2.09490995439883
1696,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1697,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1698,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1699,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,12.88,1.10991586302379,0.004765781919948,-2.32186583465637,0.002765781919948,16.4596273291925,1.21641999790496
1700,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,25.76,1.41094585868777,4.69339381294674,0.671486996491218,4.68862803102679,8.22981366459627,0.915390002240977
1701,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,51.52,1.71197585435176,9.7219891549726,0.987755132276665,5.02859534202586,4.11490683229814,0.614360006576996
1702,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,103.04,2.01300585001574,12.8249343415938,1.10805515037984,3.10294518662117,2.05745341614907,0.313330010913015
1703,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,206.08,2.31403584567972,14.8402133333911,1.17144014412688,2.01527899179729,1.02872670807453,0.012300015249033
1704,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,412.16,2.6150658413437,17.9201878563488,1.25334255803526,3.07997452295773,0.514363354037267,-0.288729980414948
1705,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,824.32,2.91609583700768,19.8249555963351,1.29721222326388,1.90476773998635,0.257181677018634,-0.589759976078929
1706,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,1648.64,3.21712583267166,21.0232645973745,1.32270015634201,1.19830900103937,0.128590838509317,-0.89078997174291
1707,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,3297.28,3.51815582833564,21.8782451031955,1.34001248344914,0.854980505821022,0.064295419254658,-1.19181996740689
1708,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,6594.56,3.81918582399962,22.5300657489462,1.35276245911677,0.651820645750689,0.032147709627329,-1.49284996307087
1709,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,13189.12,4.12021581966361,23.0477269733066,1.36262810058784,0.517661224360413,0.016073854813665,-1.79387995873485
1710,119,75.8641,1.88003631001533,0.27877,M_1,1,0.6,11,0.3,190,23.77,4.1,4.8789672172789,0.688327900013741,Rosetta,26378.24,4.42124581532759,23.4706411797513,1.37052495397969,0.422914206444688,0.008036927406832,-2.09490995439883
1711,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1712,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1713,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1714,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,12.88,1.10991586302379,0.042105547291422,-1.37566068327723,0.040105547291422,16.4596273291925,1.21641999790496
1715,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,25.76,1.41094585868777,6.94008947796242,0.841365069811457,6.897983930671,8.22981366459627,0.915390002240977
1716,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,51.52,1.71197585435176,11.5940101852512,1.06423367755937,4.65392070728874,4.11490683229814,0.614360006576996
1717,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,103.04,2.01300585001574,14.0857590589927,1.14878025538637,2.49174887374156,2.05745341614907,0.313330010913015
1718,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,206.08,2.31403584567972,17.2668838216976,1.23721396691584,3.18112476270491,1.02872670807453,0.012300015249033
1719,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,412.16,2.6150658413437,20.0584154225129,1.30229662158369,2.79153160081524,0.514363354037267,-0.288729980414948
1720,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,824.32,2.91609583700768,21.3763818093407,1.329934197916,1.31796638682779,0.257181677018634,-0.589759976078929
1721,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,1648.64,3.21712583267166,22.2119951992064,1.34658757093422,0.835613389865745,0.128590838509317,-0.89078997174291
1722,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,3297.28,3.51815582833564,22.8082783561139,1.35809250453758,0.596283156907482,0.064295419254658,-1.19181996740689
1723,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,6594.56,3.81918582399962,23.2613722872753,1.36663533202662,0.453093931161352,0.032147709627329,-1.49284996307087
1724,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,13189.12,4.12021581966361,23.6197056244114,1.37327448064031,0.358333337136166,0.016073854813665,-1.79387995873485
1725,120,80,1.90308998699194,0.26864,M_1,1,0.42,11.04,0.19,140,21.71,5.15,5.97930173016029,0.776650469532759,Rosetta,26378.24,4.42124581532759,23.9112346328791,1.37860200105946,0.291529008467691,0.008036927406832,-2.09490995439883
1726,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,1.61,0.20682587603185,0.002,-2.69897000433602,0,131.67701863354,2.1195099848969
1727,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,3.22,0.507855871695831,0.002,-2.69897000433602,0,65.8385093167702,1.81847998923292
1728,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,6.44,0.808885867359812,0.002,-2.69897000433602,0,32.9192546583851,1.51744999356894
1729,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,12.88,1.10991586302379,0.001007891603324,-2.99658617286023,-0.000992108396676,16.4596273291925,1.21641999790496
1730,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,25.76,1.41094585868777,0.9557313520251,-0.019664167064213,0.954723460421775,8.22981366459627,0.915390002240977
1731,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,51.52,1.71197585435176,2.67060459327491,0.426609591626487,1.71487324124982,4.11490683229814,0.614360006576996
1732,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,103.04,2.01300585001574,3.92082001714382,0.593376906733943,1.25021542386891,2.05745341614907,0.313330010913015
1733,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,206.08,2.31403584567972,4.79290557187504,0.680598872760287,0.872085554731215,1.02872670807453,0.012300015249033
1734,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,412.16,2.6150658413437,5.56609703084282,0.74555077289136,0.773191458967784,0.514363354037267,-0.288729980414948
1735,121,3.97123,0.598925040636838,0.15183,M_1,1,0.81,11.27,0.22,360,9.1,6.08,3.74036988552895,0.572914551746224,Rosetta,824.32,2.91609583700768,9.19485061420225,0.963544677787837,3.62875358335943,0.257181677018634,-0.589759976078929
